order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
44930,2128,33,Hyderabad,Night,Weekend,Biryani,Dinner,Mid-range,248,Yes,51,6,5,No,Stressed,High,Family,Yes
44931,2683,43,Delhi,Morning,Weekend,Biryani,Snacks,Budget,629,Yes,50,7,4,Yes,Lazy,High,Friends,No
44932,4195,34,Mumbai,Evening,Weekend,South Indian,Snacks,Premium,571,Yes,75,5,3,Yes,Lazy,Medium,Family,Yes
44933,3194,33,Hyderabad,Evening,Weekday,Biryani,Breakfast,Premium,945,No,31,13,1,No,Happy,Low,Alone,Yes
44934,2423,23,Mumbai,Night,Weekend,Desserts,Breakfast,Mid-range,333,No,75,12,3,Yes,Stressed,Medium,Friends,No
44935,3168,43,Mumbai,Morning,Weekday,Chinese,Snacks,Budget,191,Yes,47,9,5,Yes,Lazy,Low,Friends,Yes
44936,3984,44,Delhi,Morning,Weekday,South Indian,Dinner,Premium,369,No,47,3,2,Yes,Stressed,Low,Family,No
44937,2147,23,Hyderabad,Afternoon,Weekday,South Indian,Lunch,Premium,923,Yes,27,14,2,Yes,Lazy,Low,Partner,No
44938,1529,24,Bangalore,Morning,Weekend,Desserts,Snacks,Premium,480,No,88,7,3,Yes,Lazy,High,Alone,Yes
44939,2682,43,Pune,Evening,Weekday,Fast Food,Breakfast,Mid-range,485,No,93,6,5,No,Lazy,Medium,Family,No
44940,3726,41,Hyderabad,Night,Weekday,Chinese,Lunch,Budget,574,No,97,2,4,Yes,Happy,High,Alone,Yes
44941,1481,32,Chandigarh,Afternoon,Weekday,Fast Food,Breakfast,Premium,985,No,40,4,3,No,Celebrating,Medium,Family,No
44942,1151,40,Pune,Evening,Weekend,Fast Food,Snacks,Budget,423,Yes,68,13,1,No,Lazy,High,Partner,Yes
44943,1095,20,Bangalore,Night,Weekday,Desserts,Lunch,Budget,919,No,25,6,4,Yes,Happy,Medium,Alone,Yes
44944,3648,34,Delhi,Morning,Weekend,North Indian,Breakfast,Mid-range,604,No,88,13,5,No,Stressed,Medium,Alone,No
44945,3302,20,Pune,Evening,Weekday,North Indian,Lunch,Premium,933,Yes,83,7,2,Yes,Celebrating,Medium,Partner,No
44946,4356,42,Bangalore,Evening,Weekday,Fast Food,Lunch,Premium,549,Yes,68,13,3,Yes,Lazy,High,Family,Yes
44947,2912,26,Mumbai,Evening,Weekday,Biryani,Lunch,Mid-range,307,No,74,8,5,No,Celebrating,High,Alone,No
44948,3602,31,Chandigarh,Night,Weekday,South Indian,Snacks,Premium,660,No,63,11,5,Yes,Celebrating,Low,Partner,No
44949,1843,24,Bangalore,Night,Weekday,Fast Food,Lunch,Premium,985,Yes,21,5,3,No,Stressed,Medium,Friends,Yes
44950,2494,30,Chandigarh,Night,Weekday,Chinese,Lunch,Mid-range,199,No,84,11,3,Yes,Lazy,Medium,Partner,No
44951,4776,19,Pune,Evening,Weekday,Fast Food,Dinner,Premium,683,Yes,53,11,5,Yes,Happy,High,Friends,No
44952,4924,32,Bangalore,Afternoon,Weekday,North Indian,Lunch,Mid-range,461,No,90,14,1,Yes,Lazy,Medium,Friends,Yes
44953,2636,35,Hyderabad,Afternoon,Weekday,North Indian,Dinner,Mid-range,500,No,72,14,1,Yes,Lazy,High,Alone,Yes
44954,3511,35,Hyderabad,Night,Weekday,Biryani,Dinner,Budget,198,Yes,46,5,1,Yes,Happy,Low,Alone,No
44955,1460,23,Pune,Morning,Weekend,South Indian,Snacks,Premium,963,No,37,2,3,Yes,Lazy,Medium,Alone,No
44956,3925,27,Pune,Morning,Weekday,Chinese,Lunch,Mid-range,291,Yes,98,10,2,Yes,Lazy,Low,Friends,No
44957,2558,20,Chandigarh,Afternoon,Weekday,Desserts,Dinner,Premium,442,Yes,71,1,3,No,Stressed,Medium,Friends,No
44958,3172,39,Mumbai,Evening,Weekday,Biryani,Breakfast,Mid-range,821,Yes,83,2,4,Yes,Happy,Low,Family,Yes
44959,1236,22,Chandigarh,Evening,Weekend,South Indian,Dinner,Premium,414,No,58,13,5,Yes,Lazy,Low,Friends,Yes
44960,2503,41,Hyderabad,Night,Weekday,Fast Food,Snacks,Budget,168,Yes,35,6,2,No,Celebrating,High,Alone,No
44961,1407,21,Mumbai,Morning,Weekend,Chinese,Dinner,Budget,976,No,97,1,5,No,Lazy,High,Family,No
44962,2110,24,Hyderabad,Evening,Weekend,South Indian,Dinner,Mid-range,156,Yes,49,4,1,No,Happy,Medium,Partner,Yes
44963,4414,34,Delhi,Afternoon,Weekend,Desserts,Lunch,Budget,917,No,69,4,4,No,Celebrating,Medium,Alone,Yes
44964,3451,19,Pune,Morning,Weekend,North Indian,Snacks,Premium,754,No,71,13,1,Yes,Stressed,High,Alone,Yes
44965,2089,18,Delhi,Evening,Weekend,Biryani,Breakfast,Premium,973,Yes,90,7,5,Yes,Celebrating,Low,Alone,Yes
44966,2000,25,Delhi,Morning,Weekday,South Indian,Dinner,Budget,577,No,60,6,1,Yes,Celebrating,Low,Friends,Yes
44967,4940,39,Pune,Night,Weekday,South Indian,Breakfast,Premium,518,Yes,54,9,4,No,Happy,Medium,Friends,Yes
44968,2147,43,Mumbai,Afternoon,Weekday,Chinese,Dinner,Premium,490,No,58,8,1,No,Happy,High,Friends,Yes
44969,4016,36,Hyderabad,Evening,Weekend,Fast Food,Breakfast,Budget,643,No,89,2,4,Yes,Happy,High,Family,Yes
44970,1739,18,Mumbai,Morning,Weekday,Chinese,Breakfast,Budget,114,Yes,94,7,1,Yes,Stressed,Medium,Family,No
44971,3679,18,Hyderabad,Evening,Weekday,North Indian,Dinner,Premium,457,No,36,7,1,Yes,Stressed,Low,Partner,No
44972,2709,30,Hyderabad,Afternoon,Weekend,Fast Food,Lunch,Budget,643,Yes,66,10,1,Yes,Celebrating,Medium,Alone,Yes
44973,1064,20,Mumbai,Night,Weekday,Biryani,Breakfast,Budget,182,Yes,92,4,4,No,Lazy,Low,Alone,Yes
44974,4217,19,Mumbai,Evening,Weekend,Fast Food,Dinner,Premium,960,No,95,7,4,Yes,Celebrating,Medium,Family,Yes
44975,1929,23,Bangalore,Night,Weekday,Fast Food,Snacks,Budget,654,Yes,82,14,5,Yes,Stressed,Medium,Alone,Yes
44976,4190,43,Bangalore,Night,Weekend,Desserts,Dinner,Premium,640,Yes,32,11,3,Yes,Celebrating,Low,Friends,No
44977,3490,38,Bangalore,Night,Weekend,South Indian,Lunch,Premium,568,Yes,57,7,5,No,Happy,Medium,Partner,Yes
44978,2553,26,Bangalore,Afternoon,Weekend,Desserts,Snacks,Budget,445,Yes,85,1,1,No,Lazy,High,Friends,No
44979,4212,32,Hyderabad,Afternoon,Weekend,North Indian,Snacks,Mid-range,102,No,38,4,3,Yes,Stressed,Medium,Alone,Yes
44980,3918,33,Bangalore,Morning,Weekday,Chinese,Lunch,Budget,502,No,59,3,3,Yes,Celebrating,Medium,Partner,Yes
44981,4359,27,Bangalore,Afternoon,Weekday,Desserts,Dinner,Mid-range,686,No,59,14,5,Yes,Celebrating,High,Family,No
44982,4688,39,Mumbai,Afternoon,Weekday,Desserts,Dinner,Premium,320,No,86,8,2,No,Happy,High,Partner,Yes
44983,2556,24,Bangalore,Morning,Weekday,Desserts,Dinner,Budget,114,No,75,7,2,Yes,Stressed,Low,Friends,No
44984,3547,24,Pune,Morning,Weekday,South Indian,Dinner,Budget,588,Yes,34,1,3,Yes,Celebrating,High,Alone,Yes
44985,1934,40,Pune,Morning,Weekend,Chinese,Dinner,Mid-range,560,Yes,21,3,2,No,Happy,Medium,Friends,No
44986,1434,20,Chandigarh,Evening,Weekend,Chinese,Dinner,Premium,852,Yes,81,1,2,No,Happy,Low,Friends,Yes
44987,3177,33,Delhi,Evening,Weekday,Desserts,Dinner,Premium,616,No,82,2,3,Yes,Celebrating,High,Alone,Yes
44988,4449,25,Mumbai,Afternoon,Weekend,Biryani,Breakfast,Budget,875,Yes,51,3,3,No,Happy,Medium,Partner,No
44989,1996,41,Chandigarh,Night,Weekday,Biryani,Dinner,Mid-range,389,No,24,10,5,Yes,Happy,Low,Family,No
44990,4310,31,Bangalore,Morning,Weekday,Biryani,Lunch,Mid-range,383,No,97,14,5,Yes,Lazy,Low,Friends,Yes
44991,4642,23,Bangalore,Night,Weekday,Chinese,Snacks,Budget,313,No,76,8,2,No,Happy,High,Family,No
44992,2618,33,Chandigarh,Afternoon,Weekday,Biryani,Breakfast,Mid-range,858,No,76,10,2,Yes,Celebrating,High,Friends,No
44993,2145,38,Mumbai,Afternoon,Weekend,Biryani,Lunch,Budget,871,Yes,84,2,3,Yes,Celebrating,Medium,Partner,Yes
44994,3647,32,Hyderabad,Evening,Weekday,South Indian,Breakfast,Mid-range,229,Yes,48,3,2,Yes,Stressed,Low,Friends,Yes
44995,4760,29,Bangalore,Morning,Weekend,North Indian,Breakfast,Premium,297,Yes,36,13,4,Yes,Lazy,Low,Family,Yes
44996,3687,21,Delhi,Evening,Weekday,North Indian,Snacks,Premium,260,No,45,10,5,No,Stressed,Medium,Family,No
44997,3997,39,Delhi,Night,Weekday,South Indian,Dinner,Mid-range,968,No,99,13,4,No,Stressed,Medium,Friends,No
44998,1116,24,Bangalore,Evening,Weekday,Chinese,Breakfast,Premium,556,Yes,32,6,3,No,Celebrating,High,Partner,No
44999,2909,23,Pune,Afternoon,Weekday,Fast Food,Breakfast,Premium,400,No,81,4,5,Yes,Happy,High,Alone,No
45000,4569,26,Bangalore,Evening,Weekday,South Indian,Breakfast,Premium,367,Yes,49,1,5,No,Stressed,Low,Alone,Yes
45001,4164,35,Chandigarh,Morning,Weekday,Chinese,Dinner,Premium,202,No,47,2,3,Yes,Celebrating,Medium,Family,Yes
45002,2722,33,Hyderabad,Evening,Weekend,Biryani,Snacks,Premium,442,No,32,7,5,No,Celebrating,Low,Partner,No
45003,3658,20,Mumbai,Morning,Weekend,South Indian,Lunch,Budget,189,No,48,1,1,No,Lazy,Medium,Family,No
45004,4208,18,Pune,Evening,Weekend,North Indian,Breakfast,Mid-range,656,No,98,2,4,No,Happy,Low,Family,Yes
45005,4310,35,Bangalore,Evening,Weekday,Biryani,Snacks,Premium,470,No,79,13,4,Yes,Stressed,Medium,Partner,No
45006,2319,36,Bangalore,Night,Weekend,Biryani,Dinner,Premium,522,Yes,44,6,3,No,Happy,High,Alone,Yes
45007,4248,28,Delhi,Night,Weekday,North Indian,Lunch,Premium,969,No,24,4,4,Yes,Stressed,High,Family,Yes
45008,4808,37,Pune,Morning,Weekend,North Indian,Lunch,Premium,342,No,46,5,4,No,Celebrating,Low,Partner,Yes
45009,4433,26,Bangalore,Night,Weekday,Fast Food,Lunch,Budget,662,Yes,41,10,1,Yes,Happy,Low,Partner,No
45010,2281,41,Mumbai,Morning,Weekday,North Indian,Snacks,Premium,334,No,79,9,5,Yes,Happy,Low,Partner,No
45011,3549,44,Pune,Evening,Weekend,Desserts,Snacks,Budget,397,No,46,12,4,Yes,Stressed,Medium,Family,No
45012,4703,24,Hyderabad,Evening,Weekend,North Indian,Dinner,Premium,126,No,89,13,1,No,Celebrating,Medium,Friends,Yes
45013,4382,31,Hyderabad,Evening,Weekday,North Indian,Lunch,Premium,714,No,55,4,3,Yes,Celebrating,High,Partner,Yes
45014,4310,19,Hyderabad,Morning,Weekend,Fast Food,Dinner,Premium,508,Yes,65,10,4,Yes,Lazy,High,Partner,No
45015,4807,31,Pune,Afternoon,Weekday,North Indian,Snacks,Premium,551,No,75,8,2,No,Lazy,Low,Alone,Yes
45016,4636,30,Pune,Evening,Weekend,Fast Food,Breakfast,Premium,152,Yes,59,5,3,No,Stressed,High,Friends,No
45017,4612,29,Hyderabad,Night,Weekday,Desserts,Lunch,Premium,911,Yes,79,12,1,Yes,Celebrating,Medium,Alone,No
45018,3036,35,Delhi,Evening,Weekday,Chinese,Snacks,Budget,783,No,68,13,4,No,Celebrating,Medium,Friends,Yes
45019,3282,20,Mumbai,Afternoon,Weekday,Chinese,Breakfast,Budget,903,No,34,1,3,Yes,Celebrating,High,Friends,No
45020,4065,24,Mumbai,Evening,Weekend,North Indian,Breakfast,Premium,220,No,32,2,2,Yes,Stressed,High,Friends,No
45021,3417,32,Chandigarh,Morning,Weekday,South Indian,Snacks,Mid-range,634,Yes,92,14,2,Yes,Lazy,Medium,Family,Yes
45022,2896,34,Hyderabad,Night,Weekday,Biryani,Dinner,Budget,595,No,38,12,3,No,Happy,Low,Partner,No
45023,1691,29,Hyderabad,Afternoon,Weekday,Biryani,Dinner,Mid-range,655,No,98,10,2,No,Lazy,Medium,Alone,No
45024,3879,32,Bangalore,Night,Weekday,South Indian,Lunch,Mid-range,728,No,98,10,5,Yes,Celebrating,Medium,Family,Yes
45025,2157,42,Chandigarh,Night,Weekday,Biryani,Dinner,Mid-range,650,No,75,3,3,No,Lazy,Low,Partner,No
45026,4096,35,Mumbai,Evening,Weekend,Chinese,Dinner,Premium,940,No,64,4,3,No,Stressed,Medium,Alone,No
45027,2827,34,Delhi,Evening,Weekday,North Indian,Lunch,Mid-range,594,Yes,82,9,3,No,Celebrating,Medium,Alone,Yes
45028,4194,23,Mumbai,Morning,Weekday,Biryani,Breakfast,Budget,581,Yes,84,3,4,Yes,Lazy,High,Friends,Yes
45029,2592,28,Pune,Morning,Weekend,Fast Food,Dinner,Budget,350,Yes,68,14,4,No,Celebrating,Low,Alone,Yes
45030,4637,38,Chandigarh,Afternoon,Weekday,Chinese,Dinner,Premium,485,No,32,2,5,No,Celebrating,High,Friends,Yes
45031,3890,22,Chandigarh,Evening,Weekend,Desserts,Snacks,Mid-range,611,No,36,9,1,Yes,Celebrating,Medium,Friends,No
45032,3686,28,Pune,Afternoon,Weekday,North Indian,Snacks,Premium,659,No,59,8,1,Yes,Celebrating,Low,Friends,No
45033,3094,32,Delhi,Morning,Weekday,Biryani,Breakfast,Budget,203,No,27,2,2,Yes,Celebrating,High,Alone,No
45034,1092,39,Delhi,Night,Weekend,Desserts,Dinner,Budget,502,Yes,76,9,2,Yes,Stressed,Medium,Alone,No
45035,1720,40,Hyderabad,Evening,Weekend,Desserts,Snacks,Mid-range,810,Yes,43,12,1,No,Stressed,High,Friends,No
45036,4318,25,Hyderabad,Night,Weekend,Biryani,Breakfast,Premium,445,Yes,38,1,4,No,Lazy,Medium,Friends,Yes
45037,4778,31,Delhi,Night,Weekday,Desserts,Breakfast,Premium,992,No,68,9,3,No,Celebrating,Medium,Partner,Yes
45038,3418,37,Chandigarh,Morning,Weekend,South Indian,Lunch,Premium,469,No,43,3,5,Yes,Celebrating,High,Friends,No
45039,3335,19,Hyderabad,Night,Weekday,North Indian,Dinner,Premium,888,No,52,2,2,No,Lazy,High,Alone,Yes
45040,1336,22,Mumbai,Evening,Weekday,Chinese,Snacks,Premium,130,Yes,73,9,4,No,Celebrating,Low,Family,Yes
45041,4228,30,Chandigarh,Afternoon,Weekend,Desserts,Breakfast,Mid-range,404,No,78,11,5,Yes,Lazy,Medium,Partner,No
45042,1630,41,Chandigarh,Night,Weekend,Chinese,Dinner,Mid-range,724,No,88,10,4,Yes,Celebrating,Medium,Partner,Yes
45043,1700,40,Delhi,Night,Weekday,Fast Food,Dinner,Premium,698,Yes,56,4,3,No,Lazy,Low,Family,Yes
45044,1476,35,Mumbai,Night,Weekend,Chinese,Snacks,Premium,264,Yes,46,7,3,Yes,Happy,Medium,Partner,Yes
45045,2557,28,Bangalore,Morning,Weekday,Fast Food,Snacks,Budget,992,Yes,43,9,5,No,Stressed,Low,Friends,Yes
45046,2994,36,Chandigarh,Night,Weekend,Desserts,Lunch,Premium,152,No,26,13,4,No,Celebrating,Low,Alone,No
45047,4688,42,Chandigarh,Afternoon,Weekend,Fast Food,Dinner,Premium,875,No,85,9,3,No,Lazy,Low,Family,No
45048,1321,26,Delhi,Evening,Weekday,South Indian,Lunch,Budget,419,Yes,20,4,4,Yes,Celebrating,Medium,Family,No
45049,4475,33,Bangalore,Evening,Weekend,Biryani,Dinner,Budget,834,Yes,73,8,4,Yes,Celebrating,Low,Partner,Yes
45050,2670,25,Mumbai,Afternoon,Weekday,North Indian,Dinner,Budget,705,No,35,2,1,Yes,Celebrating,High,Alone,No
45051,1235,18,Delhi,Night,Weekday,North Indian,Lunch,Budget,917,No,38,12,3,Yes,Lazy,Low,Friends,No
45052,4951,42,Delhi,Night,Weekend,North Indian,Snacks,Budget,510,No,43,12,4,Yes,Stressed,Low,Family,Yes
45053,4607,20,Hyderabad,Evening,Weekend,South Indian,Lunch,Budget,875,No,71,12,5,Yes,Celebrating,Medium,Family,No
45054,4754,36,Chandigarh,Night,Weekend,Fast Food,Dinner,Mid-range,485,Yes,74,8,4,No,Stressed,Low,Partner,No
45055,4492,34,Delhi,Night,Weekend,Biryani,Snacks,Budget,338,No,63,11,4,No,Celebrating,Medium,Friends,No
45056,3544,21,Chandigarh,Morning,Weekend,Chinese,Dinner,Premium,382,Yes,41,7,5,Yes,Happy,High,Friends,No
45057,4709,40,Bangalore,Morning,Weekend,Biryani,Dinner,Premium,414,Yes,33,4,5,Yes,Celebrating,High,Alone,No
45058,1948,26,Chandigarh,Night,Weekday,North Indian,Lunch,Premium,582,Yes,59,12,2,Yes,Lazy,High,Friends,Yes
45059,2085,35,Bangalore,Morning,Weekend,Fast Food,Lunch,Mid-range,743,Yes,83,11,1,No,Happy,Low,Friends,No
45060,2846,24,Pune,Night,Weekday,Biryani,Breakfast,Mid-range,531,Yes,35,12,3,No,Happy,Low,Family,Yes
45061,4231,26,Bangalore,Afternoon,Weekday,South Indian,Snacks,Budget,429,No,99,14,4,No,Stressed,Low,Family,Yes
45062,1435,39,Pune,Morning,Weekday,Desserts,Breakfast,Premium,930,Yes,74,5,4,Yes,Celebrating,Low,Family,Yes
45063,2192,33,Mumbai,Morning,Weekend,Chinese,Lunch,Mid-range,297,No,76,7,4,Yes,Happy,Medium,Partner,Yes
45064,3582,18,Bangalore,Evening,Weekend,Chinese,Snacks,Mid-range,935,No,95,3,3,No,Lazy,High,Partner,Yes
45065,3641,38,Hyderabad,Afternoon,Weekend,Chinese,Lunch,Budget,624,No,22,8,5,No,Happy,Medium,Partner,Yes
45066,2173,44,Chandigarh,Night,Weekday,South Indian,Breakfast,Budget,589,No,40,4,1,No,Celebrating,High,Friends,No
45067,2962,19,Pune,Afternoon,Weekend,Fast Food,Lunch,Mid-range,869,Yes,31,13,2,Yes,Lazy,Low,Partner,Yes
45068,3182,39,Delhi,Evening,Weekday,North Indian,Snacks,Mid-range,196,Yes,96,5,2,No,Happy,Medium,Alone,Yes
45069,4198,20,Mumbai,Afternoon,Weekend,Desserts,Breakfast,Budget,270,Yes,39,11,4,No,Happy,High,Partner,Yes
45070,3777,37,Hyderabad,Night,Weekday,Desserts,Breakfast,Mid-range,400,No,61,11,2,No,Lazy,Low,Partner,Yes
45071,4987,26,Pune,Afternoon,Weekday,South Indian,Lunch,Premium,669,No,34,13,3,Yes,Lazy,Low,Partner,Yes
45072,2749,40,Bangalore,Morning,Weekday,Biryani,Dinner,Mid-range,628,No,26,1,3,Yes,Celebrating,Medium,Partner,Yes
45073,1396,19,Bangalore,Morning,Weekday,North Indian,Snacks,Budget,434,Yes,27,9,2,No,Celebrating,Low,Alone,Yes
45074,1020,25,Hyderabad,Morning,Weekday,North Indian,Dinner,Budget,452,No,99,3,3,Yes,Celebrating,Low,Alone,No
45075,3308,36,Mumbai,Night,Weekend,North Indian,Breakfast,Budget,328,Yes,22,6,3,No,Lazy,High,Family,No
45076,1711,42,Delhi,Evening,Weekend,North Indian,Lunch,Mid-range,282,No,80,10,3,Yes,Happy,High,Friends,No
45077,4258,44,Chandigarh,Night,Weekend,Fast Food,Snacks,Mid-range,823,No,28,13,5,Yes,Stressed,High,Partner,Yes
45078,3839,32,Bangalore,Evening,Weekend,Fast Food,Snacks,Budget,591,No,91,6,1,No,Lazy,Low,Partner,Yes
45079,3375,33,Delhi,Afternoon,Weekend,Biryani,Snacks,Budget,101,No,85,2,3,No,Celebrating,Low,Friends,No
45080,3262,22,Mumbai,Evening,Weekend,South Indian,Lunch,Premium,427,No,70,14,5,No,Celebrating,High,Friends,No
45081,3364,31,Hyderabad,Night,Weekday,Chinese,Dinner,Premium,804,Yes,61,8,4,Yes,Happy,Low,Family,No
45082,4778,31,Chandigarh,Morning,Weekday,North Indian,Lunch,Premium,688,Yes,56,9,4,Yes,Lazy,High,Partner,No
45083,4510,28,Chandigarh,Afternoon,Weekday,Chinese,Lunch,Mid-range,344,No,77,9,4,No,Celebrating,Low,Family,No
45084,1437,44,Bangalore,Night,Weekend,Fast Food,Dinner,Mid-range,814,Yes,22,6,2,No,Lazy,Low,Family,No
45085,2226,42,Bangalore,Afternoon,Weekday,South Indian,Snacks,Budget,234,No,33,12,5,Yes,Happy,High,Family,No
45086,2464,40,Mumbai,Night,Weekend,Biryani,Lunch,Budget,137,Yes,62,13,4,No,Happy,Medium,Family,Yes
45087,4960,21,Hyderabad,Evening,Weekday,Fast Food,Dinner,Budget,415,Yes,38,3,4,Yes,Happy,High,Partner,Yes
45088,3658,31,Bangalore,Morning,Weekday,Chinese,Lunch,Budget,650,Yes,57,12,5,Yes,Celebrating,Medium,Family,No
45089,2073,28,Delhi,Afternoon,Weekend,North Indian,Dinner,Mid-range,771,Yes,68,4,4,Yes,Stressed,High,Family,No
45090,1482,24,Chandigarh,Morning,Weekday,Chinese,Dinner,Budget,291,No,44,4,2,No,Happy,Low,Friends,No
45091,1505,36,Bangalore,Night,Weekday,Fast Food,Lunch,Mid-range,306,No,91,4,1,Yes,Celebrating,Low,Friends,No
45092,2334,43,Pune,Morning,Weekday,North Indian,Lunch,Premium,155,No,64,8,5,Yes,Lazy,Medium,Family,No
45093,4615,20,Mumbai,Morning,Weekday,South Indian,Lunch,Mid-range,457,No,84,5,5,Yes,Celebrating,Low,Alone,No
45094,4509,40,Delhi,Night,Weekend,Fast Food,Dinner,Budget,625,No,53,3,1,Yes,Lazy,Low,Partner,Yes
45095,2330,32,Hyderabad,Morning,Weekday,Desserts,Snacks,Premium,441,Yes,75,8,5,Yes,Lazy,Medium,Alone,No
45096,3385,28,Chandigarh,Evening,Weekend,Desserts,Breakfast,Mid-range,135,Yes,36,8,4,No,Stressed,High,Family,Yes
45097,2947,36,Chandigarh,Night,Weekday,Desserts,Snacks,Budget,155,Yes,52,3,3,No,Happy,Low,Alone,Yes
45098,2605,25,Delhi,Afternoon,Weekday,South Indian,Breakfast,Mid-range,425,No,56,1,1,Yes,Lazy,Low,Family,Yes
45099,2139,44,Bangalore,Morning,Weekend,Biryani,Breakfast,Budget,269,No,20,13,3,Yes,Stressed,High,Partner,No
45100,3498,37,Pune,Afternoon,Weekend,Desserts,Breakfast,Mid-range,182,No,38,2,5,Yes,Lazy,Low,Alone,No
45101,3324,33,Delhi,Night,Weekday,Biryani,Breakfast,Mid-range,549,No,21,14,4,Yes,Happy,Low,Alone,No
45102,2251,19,Chandigarh,Evening,Weekday,Desserts,Breakfast,Mid-range,495,Yes,22,6,5,No,Lazy,Medium,Friends,No
45103,4027,27,Delhi,Afternoon,Weekday,Biryani,Dinner,Premium,356,No,32,9,4,No,Celebrating,Low,Alone,Yes
45104,4544,33,Chandigarh,Afternoon,Weekday,Biryani,Lunch,Mid-range,160,Yes,98,1,3,Yes,Happy,Low,Friends,No
45105,3568,44,Chandigarh,Evening,Weekend,Biryani,Dinner,Mid-range,690,Yes,51,6,1,Yes,Lazy,Medium,Family,Yes
45106,4460,38,Pune,Morning,Weekday,Desserts,Lunch,Mid-range,570,Yes,94,3,1,No,Celebrating,High,Friends,No
45107,4029,22,Bangalore,Afternoon,Weekday,South Indian,Breakfast,Budget,686,Yes,50,13,5,Yes,Happy,High,Friends,Yes
45108,2915,24,Bangalore,Evening,Weekday,Fast Food,Snacks,Budget,941,Yes,25,2,2,Yes,Celebrating,Medium,Partner,Yes
45109,2718,40,Mumbai,Evening,Weekend,South Indian,Snacks,Budget,951,Yes,47,5,4,Yes,Happy,Medium,Alone,Yes
45110,2008,28,Pune,Afternoon,Weekend,Biryani,Dinner,Mid-range,405,No,99,1,3,No,Happy,High,Family,No
45111,2178,20,Mumbai,Night,Weekend,Desserts,Breakfast,Premium,440,No,89,14,5,Yes,Celebrating,Low,Partner,No
45112,4896,44,Mumbai,Evening,Weekday,Desserts,Breakfast,Premium,874,No,88,10,2,Yes,Lazy,Low,Friends,No
45113,4723,27,Chandigarh,Morning,Weekday,Biryani,Dinner,Budget,951,No,96,9,2,Yes,Celebrating,Medium,Partner,Yes
45114,1405,23,Mumbai,Night,Weekday,Chinese,Dinner,Mid-range,488,Yes,92,4,1,Yes,Happy,Low,Partner,Yes
45115,3740,39,Bangalore,Night,Weekday,South Indian,Snacks,Mid-range,878,Yes,91,6,2,No,Happy,High,Friends,No
45116,3406,39,Delhi,Morning,Weekend,Biryani,Breakfast,Premium,609,No,26,13,1,Yes,Celebrating,Low,Family,No
45117,1272,19,Delhi,Night,Weekend,South Indian,Lunch,Mid-range,912,Yes,71,14,5,No,Lazy,High,Family,Yes
45118,1291,30,Hyderabad,Night,Weekday,South Indian,Breakfast,Mid-range,292,Yes,73,9,3,Yes,Celebrating,Low,Friends,No
45119,2692,36,Pune,Evening,Weekend,South Indian,Breakfast,Premium,332,No,32,11,1,Yes,Celebrating,Low,Friends,Yes
45120,2475,27,Hyderabad,Afternoon,Weekday,Chinese,Breakfast,Budget,511,Yes,81,4,5,Yes,Lazy,High,Friends,Yes
45121,2405,18,Mumbai,Evening,Weekend,South Indian,Snacks,Mid-range,927,No,82,6,1,Yes,Lazy,Low,Family,Yes
45122,4852,38,Chandigarh,Night,Weekday,Chinese,Lunch,Budget,987,No,92,9,5,No,Celebrating,High,Partner,No
45123,3158,33,Pune,Morning,Weekday,South Indian,Lunch,Budget,668,No,70,2,5,No,Lazy,Medium,Friends,Yes
45124,2610,21,Pune,Evening,Weekday,Fast Food,Breakfast,Budget,797,Yes,46,12,3,No,Lazy,Low,Friends,No
45125,3898,36,Chandigarh,Night,Weekend,South Indian,Dinner,Budget,386,No,73,14,2,No,Stressed,Medium,Partner,No
45126,4203,36,Delhi,Afternoon,Weekday,Chinese,Breakfast,Mid-range,661,Yes,99,1,5,Yes,Celebrating,Medium,Family,No
45127,4691,18,Pune,Evening,Weekday,South Indian,Breakfast,Premium,237,No,28,1,1,Yes,Lazy,High,Alone,No
45128,1539,37,Hyderabad,Afternoon,Weekend,Fast Food,Breakfast,Budget,151,Yes,46,10,3,No,Stressed,Low,Alone,Yes
45129,1579,39,Delhi,Night,Weekend,Fast Food,Breakfast,Premium,446,Yes,67,8,2,No,Celebrating,Medium,Partner,No
45130,1686,38,Hyderabad,Morning,Weekend,Desserts,Snacks,Mid-range,451,No,46,2,1,No,Stressed,Low,Alone,No
45131,3165,32,Delhi,Afternoon,Weekend,Biryani,Dinner,Budget,348,Yes,28,11,4,No,Stressed,High,Alone,Yes
45132,3634,40,Delhi,Night,Weekday,Fast Food,Dinner,Premium,527,No,61,14,1,No,Lazy,High,Friends,No
45133,2251,38,Delhi,Afternoon,Weekend,North Indian,Lunch,Mid-range,390,No,98,3,1,Yes,Lazy,Low,Alone,No
45134,1844,30,Mumbai,Night,Weekend,Desserts,Breakfast,Mid-range,777,Yes,61,1,1,Yes,Lazy,Low,Family,No
45135,2654,25,Hyderabad,Afternoon,Weekend,Chinese,Lunch,Premium,630,No,34,7,4,Yes,Celebrating,Low,Partner,Yes
45136,4863,19,Mumbai,Night,Weekend,Biryani,Breakfast,Mid-range,388,Yes,26,13,1,No,Stressed,High,Friends,No
